ObjectID,TrackingRegion,X,Y,RelX,RelY,Frame,MSec,CountingRegion,Direction,Speed,Acceleration,AngularSpeed,TotalDistance,DataQuality,Time,Millisec,Indicator,NObjects,BlobType,ClosestNeighbor
1,R1,1084,193,104,12,20838,2628773.188,None,116.5650512,27.41768828,13.81239985,59.22656491,17986.05617,High,11/13/2024 12:14:42,366,0,1,One,260.5167941
0,R2,1426,211,137,32,20838,2628773.188,None,71.56505118,21.38531742,10.77343035,36.5566014,21135.33588,High,11/13/2024 12:14:42,366,0,1,One,139.7426206
1,R2,1404,73,115,-106,20838,2628773.188,None,-1,0,-4.031247736,136.5235581,19480.43003,High,11/13/2024 12:14:42,366,0,1,One,139.7426206
0,R3,968,456,-7,-96,20838,2628773.188,None,90,0.503776967,0.253791233,45.843704,16155.79178,High,11/13/2024 12:14:42,366,0,1,One,134.8517705
1,R3,1099,424,124,-128,20838,2628773.188,None,180,4.752622402,-1.636986037,91.18363104,37950.69449,High,11/13/2024 12:14:42,366,0,1,One,134.8517705
0,R4,1415,485,127,-66,20838,2628773.188,None,360,0,0,181.8634851,25846.59315,High,11/13/2024 12:14:42,366,0,1,One,67.35725648
1,R4,1394,421,106,-130,20838,2628773.188,None,360,0,0,181.8634851,16983.56265,High,11/13/2024 12:14:42,366,0,1,One,67.35725648
0,R5,1062,1047,85,133,20838,2628773.188,None,270,0,0,0,19676.31968,NotFound,11/13/2024 12:14:42,366,0,0,None,-1
1,R5,1044,1043,67,129,20838,2628773.188,None,-1,0,-4.031247736,181.8634851,19738.73285,High,11/13/2024 12:14:42,366,0,1,One,-1
0,R6,1415,824,132,-92,20838,2628773.188,None,-1,6.312307305,3.179995029,181.8634851,51142.33149,High,11/13/2024 12:14:42,366,0,1,One,218.0825532
1,R6,1409,1042,126,126,20838,2628773.188,None,360,0,0,181.8634851,47560.47503,High,11/13/2024 12:14:42,366,0,1,One,218.0825532
0,L1,4,171,-134,-10,20839,2628898.156,None,270,72.01855198,181.0488943,2168.558621,72981.87091,High,11/13/2024 12:14:42,491,0,1,One,98.99494937
1,L1,102,157,-36,-24,20839,2628898.156,None,360,0,-160.9475395,2888.74414,86923.91179,High,11/13/2024 12:14:42,491,0,1,One,98.99494937
0,L2,344,274,-101,91,20839,2628898.156,None,-1,107.3589186,721.3204474,515.6124123,45725.38419,High,11/13/2024 12:14:42,491,0,1,One,171.9592975
1,L2,511,315,66,132,20839,2628898.156,None,-1,25.30473978,-42.75467398,1448.373101,53598.07848,High,11/13/2024 12:14:42,491,0,1,One,171.9592975
0,L3,9,482,-135,-73,20839,2628898.156,None,80.53767779,48.67463883,223.7741594,652.4694985,104875.6606,High,11/13/2024 12:14:42,491,0,1,One,157.318149
1,L3,166,492,22,-63,20839,2628898.156,None,-1,86.18483813,432.0342998,940.7627499,99070.91822,High,11/13/2024 12:14:42,491,0,1,One,157.318149
0,L4,412,644,-38,85,20839,2628898.156,None,270,8.002061331,-61.00089759,2168.558621,55743.07292,High,11/13/2024 12:14:42,491,0,1,One,265.4976459
1,L4,577,436,127,-123,20839,2628898.156,None,-1,8.002061331,-4.379666599,368.0948212,59272.34491,High,11/13/2024 12:14:42,491,0,1,One,265.4976459
0,L5,93,1053,-51,131,20839,2628898.156,None,360,0,-4.031254188,2888.74414,80998.26441,High,11/13/2024 12:14:42,491,0,1,One,38.07886553
1,L5,58,1038,-86,116,20839,2628898.156,None,360,0,-5.701054345,2888.74414,86680.2862,High,11/13/2024 12:14:42,491,0,1,One,38.07886553
0,L6,488,808,38,-113,20839,2628898.156,None,360,0,-85.03940025,2888.74414,94725.12087,High,11/13/2024 12:14:42,491,0,1,One,157.3054354
1,L6,432,955,-18,34,20839,2628898.156,None,-1,0,-4.031254188,1448.373101,83214.83954,High,11/13/2024 12:14:42,491,0,1,One,157.3054354
0,R1,871,42,-109,-139,20839,2628898.156,None,270,8.002061331,64.03298555,2168.558621,18468.8172,High,11/13/2024 12:14:42,491,0,1,One,263.0684322
1,R1,1085,195,105,14,20839,2628898.156,None,-1,17.8931531,-76.21591471,940.7627499,17988.29224,High,11/13/2024 12:14:42,491,0,1,One,263.0684322
0,R2,1426,213,137,34,20839,2628898.156,None,-1,16.00412266,-43.06065046,580.66999,21137.33588,High,11/13/2024 12:14:42,491,0,1,One,141.7180299
1,R2,1404,73,115,-106,20839,2628898.156,None,360,0,0,2888.74414,19480.43003,High,11/13/2024 12:14:42,491,0,1,One,141.7180299
0,R3,968,456,-7,-96,20839,2628898.156,None,-1,0,-4.031254188,728.1875811,16155.79178,High,11/13/2024 12:14:42,491,0,1,One,134.3726163
1,R3,1098,422,123,-130,20839,2628898.156,None,-1,17.8931531,105.1513325,1448.373101,37952.93055,High,11/13/2024 12:14:42,491,0,1,One,134.3726163
0,R4,1415,485,127,-66,20839,2628898.156,None,-1,0,0,2888.74414,25846.59315,High,11/13/2024 12:14:42,491,0,1,One,67.35725648
1,R4,1394,421,106,-130,20839,2628898.156,None,-1,0,0,2888.74414,16983.56265,High,11/13/2024 12:14:42,491,0,1,One,67.35725648
0,R5,1062,1047,85,133,20839,2628898.156,None,270,0,0,0,19676.31968,NotFound,11/13/2024 12:14:42,491,0,0,None,-1
1,R5,1044,1043,67,129,20839,2628898.156,None,360,0,0,2888.74414,19738.73285,High,11/13/2024 12:14:42,491,0,1,One,-1
0,R6,1416,824,133,-92,20839,2628898.156,None,360,8.002061331,13.52151535,2888.74414,51143.33149,High,11/13/2024 12:14:42,491,0,1,One,218.1123564
1,R6,1409,1042,126,126,20839,2628898.156,None,-1,0,0,2888.74414,47560.47503,High,11/13/2024 12:14:42,491,0,1,One,218.1123564
0,L1,4,162,-134,-19,20840,2629023.129,None,-1,72.01532486,-0.025822439,2168.461449,72990.87091,High,11/13/2024 12:14:42,616,0,1,One,98.12746812
1,L1,102,157,-36,-24,20840,2629023.129,None,-1,0,0,2888.614697,86923.91179,High,11/13/2024 12:14:42,616,0,1,One,98.12746812
0,L2,349,286,-96,103,20840,2629023.129,None,63.43494882,104.0221359,-26.69994308,515.589308,45738.38419,High,11/13/2024 12:14:42,616,0,1,One,160.8228839
1,L2,507,316,62,133,20840,2629023.129,None,180,32.99186567,61.51009648,1448.3082,53602.20159,High,11/13/2024 12:14:42,616,0,1,One,160.8228839
0,L3,8,490,-136,-65,20840,2629023.129,None,-1,64.5117901,126.724177,652.4402616,104883.7228,High,11/13/2024 12:14:42,616,0,1,One,155.3898324
1,L3,163,501,19,-54,20840,2629023.129,None,108.4349488,75.91081767,-82.20965792,875.6659323,99080.40505,High,11/13/2024 12:14:42,616,0,1,One,155.3898324
0,L4,412,644,-38,85,20840,2629023.129,None,-1,0,-64.03011626,2168.461449,55743.07292,High,11/13/2024 12:14:42,616,0,1,One,265.4976459
1,L4,577,436,127,-123,20840,2629023.129,None,360,0,-64.03011626,2888.614697,59272.34491,High,11/13/2024 12:14:42,616,0,1,One,265.4976459
0,L5,93,1053,-51,131,20840,2629023.129,None,-1,0,0,2888.614697,80998.26441,High,11/13/2024 12:14:42,616,0,1,One,38.07886553
1,L5,58,1038,-86,116,20840,2629023.129,None,-1,0,0,2888.614697,86680.2862,High,11/13/2024 12:14:42,616,0,1,One,38.07886553
0,L6,488,808,38,-113,20840,2629023.129,None,-1,0,0,2888.614697,94725.12087,High,11/13/2024 12:14:42,616,0,1,One,157.3054354
1,L6,432,955,-18,34,20840,2629023.129,None,360,0,0,2888.614697,83214.83954,High,11/13/2024 12:14:42,616,0,1,One,157.3054354
0,R1,871,42,-109,-139,20840,2629023.129,None,-1,0,-64.03011626,2168.461449,18468.8172,High,11/13/2024 12:14:42,616,0,1,One,263.8825496
1,R1,1086,195,106,14,20840,2629023.129,None,360,8.001702762,-79.14844546,2888.614697,17989.29224,High,11/13/2024 12:14:42,616,0,1,One,263.8825496
0,R2,1426,214,137,35,20840,2629023.129,None,90,8.001702762,-64.03298542,728.1549514,21138.33588,High,11/13/2024 12:14:42,616,0,1,One,142.7059915
1,R2,1404,73,115,-106,20840,2629023.129,None,-1,0,0,2888.614697,19480.43003,High,11/13/2024 12:14:42,616,0,1,One,142.7059915
0,R3,968,457,-7,-95,20840,2629023.129,None,90,8.001702762,64.0272471,728.1549514,16156.79178,High,11/13/2024 12:14:42,616,0,1,One,133.9290857
1,R3,1097,421,122,-131,20840,2629023.129,None,225,11.31611657,-52.62749135,1808.384824,37954.34477,High,11/13/2024 12:14:42,616,0,1,One,133.9290857
0,R4,1415,485,127,-66,20840,2629023.129,None,360,0,0,2888.614697,25846.59315,High,11/13/2024 12:14:42,616,0,1,One,67.35725648
1,R4,1394,421,106,-130,20840,2629023.129,None,360,0,0,2888.614697,16983.56265,High,11/13/2024 12:14:42,616,0,1,One,67.35725648
0,R5,1062,1047,85,133,20840,2629023.129,None,270,0,0,0,19676.31968,NotFound,11/13/2024 12:14:42,616,0,0,None,-1
1,R5,1044,1043,67,129,20840,2629023.129,None,-1,0,0,2888.614697,19738.73285,High,11/13/2024 12:14:42,616,0,1,One,-1
0,R6,1416,824,133,-92,20840,2629023.129,None,-1,0,-64.03011626,2888.614697,51143.33149,High,11/13/2024 12:14:42,616,0,1,One,218.0825532
1,R6,1410,1042,127,126,20840,2629023.129,None,360,8.001702762,64.0272471,2888.614697,47561.47503,High,11/13/2024 12:14:42,616,0,1,One,218.0825532
0,L1,4,155,-134,-26,20841,2629148.356,None,270,55.89871153,-128.6997028,2164.078689,72997.87091,High,11/13/2024 12:14:42,741,0,1,One,98.02040604
1,L1,102,157,-36,-24,20841,2629148.356,None,360,0,0,2882.776409,86923.91179,High,11/13/2024 12:14:42,741,0,1,One,98.02040604
0,L2,352,298,-93,115,20841,2629148.356,None,-1,98.77555371,-41.8967407,514.547231,45750.75351,High,11/13/2024 12:14:42,741,0,1,One,152.9477035
1,L2,504,315,59,132,20841,2629148.356,None,-1,25.25246382,-61.80322741,1445.38097,53605.36387,High,11/13/2024 12:14:42,741,0,1,One,152.9477035
0,L3,9,495,-135,-60,20841,2629148.356,None,78.69006753,40.71837441,-190.0030399,636.3674424,104888.8219,High,11/13/2024 12:14:42,741,0,1,One,151.7432041
1,L3,160,510,16,-45,20841,2629148.356,None,-1,75.75739145,-1.22518968,873.8960909,99089.89188,High,11/13/2024 12:14:42,741,0,1,One,151.7432041
0,L4,411,644,-39,85,20841,2629148.356,None,180,7.985530219,63.76869288,1445.38097,55744.07292,High,11/13/2024 12:14:42,741,0,1,One,264.5600121
1,L4,577,438,127,-121,20841,2629148.356,None,-1,15.97106044,127.5373858,2882.776409,59274.34491,High,11/13/2024 12:14:42,741,0,1,One,264.5600121
0,L5,93,1053,-51,131,20841,2629148.356,None,360,0,0,2882.776409,80998.26441,High,11/13/2024 12:14:42,741,0,1,One,38.48376281
1,L5,58,1037,-86,115,20841,2629148.356,None,270,7.985530219,63.76869288,2164.078689,86681.2862,High,11/13/2024 12:14:42,741,0,1,One,38.48376281
0,L6,488,808,38,-113,20841,2629148.356,None,360,0,0,2882.776409,94725.12087,High,11/13/2024 12:14:42,741,0,1,One,158.5969735
1,L6,431,956,-19,35,20841,2629148.356,None,-1,11.29324514,90.18255033,2882.776409,83216.25375,High,11/13/2024 12:14:42,741,0,1,One,158.5969735
0,R1,871,43,-109,-138,20841,2629148.356,None,90,7.985530219,63.76869288,726.6832499,18469.8172,High,11/13/2024 12:14:42,741,0,1,One,264.1211843
1,R1,1087,195,107,14,20841,2629148.356,None,-1,7.985530219,-0.129146332,2882.776409,17990.29224,High,11/13/2024 12:14:42,741,0,1,One,264.1211843
0,R2,1426,215,137,36,20841,2629148.356,None,-1,7.985530219,-0.129146332,726.6832499,21139.33588,High,11/13/2024 12:14:42,741,0,1,One,143.6941196
1,R2,1404,73,115,-106,20841,2629148.356,None,360,0,0,2882.776409,19480.43003,High,11/13/2024 12:14:42,741,0,1,One,143.6941196
0,R3,968,457,-7,-95,20841,2629148.356,None,-1,0,-63.89783921,726.6832499,16156.79178,High,11/13/2024 12:14:42,741,0,1,One,134.6291202
1,R3,1098,422,123,-130,20841,2629148.356,None,-1,11.29324514,-0.182640494,1804.72983,37955.75898,High,11/13/2024 12:14:42,741,0,1,One,134.6291202
0,R4,1415,485,127,-66,20841,2629148.356,None,-1,0,0,2882.776409,25846.59315,High,11/13/2024 12:14:42,741,0,1,One,67.35725648
1,R4,1394,421,106,-130,20841,2629148.356,None,-1,0,0,2882.776409,16983.56265,High,11/13/2024 12:14:42,741,0,1,One,67.35725648
0,R5,1062,1047,85,133,20841,2629148.356,None,270,0,0,0,19676.31968,NotFound,11/13/2024 12:14:42,741,0,0,None,-1
1,R5,1044,1043,67,129,20841,2629148.356,None,360,0,0,2882.776409,19738.73285,High,11/13/2024 12:14:42,741,0,1,One,-1
0,R6,1417,824,134,-92,20841,2629148.356,None,360,7.985530219,63.76869288,2882.776409,51144.33149,High,11/13/2024 12:14:42,741,0,1,One,217.1474154
1,R6,1409,1041,126,125,20841,2629148.356,None,-1,11.29324514,26.28471111,2882.776409,47562.88925,High,11/13/2024 12:14:42,741,0,1,One,217.1474154
0,L1,4,146,-134,-35,20842,2629273.332,None,-1,72.01365379,128.9439858,2168.411131,73006.87091,High,11/13/2024 12:14:42,866,0,1,One,98.61541462
1,L1,102,157,-36,-24,20842,2629273.332,None,-1,0,0,2888.547669,86923.91179,High,11/13/2024 12:14:42,866,0,1,One,98.61541462
0,L2,354,309,-91,126,20842,2629273.332,None,78.69006753,89.45968066,-74.54111744,637.641437,45761.93385,High,11/13/2024 12:14:42,866,0,1,One,146.0855913
1,L2,500,314,55,131,20842,2629273.332,None,180,32.99110012,61.9208306,1448.274593,53609.48697,High,11/13/2024 12:14:42,866,0,1,One,146.0855913
0,L3,8,502,-136,-53,20842,2629273.332,None,-1,56.57926992,126.9112265,637.641437,104895.8929,High,11/13/2024 12:14:42,866,0,1,One,152.1906699
1,L3,159,521,15,-34,20842,2629273.332,None,95.19442891,88.37964492,100.9971768,769.7013666,99100.93724,High,11/13/2024 12:14:42,866,0,1,One,152.1906699
0,L4,410,646,-40,87,20842,2629273.332,None,-1,17.89193613,79.26627618,1448.274593,55746.30898,High,11/13/2024 12:14:42,866,0,1,One,266.1202736
1,L4,576,438,126,-121,20842,2629273.332,None,180,8.001517088,-63.7684373,1448.274593,59275.34491,High,11/13/2024 12:14:42,866,0,1,One,266.1202736
0,L5,93,1054,-51,132,20842,2629273.332,None,-1,8.001517088,64.0242757,2888.547669,80999.26441,High,11/13/2024 12:14:42,866,0,1,One,38.48376281
1,L5,58,1038,-86,116,20842,2629273.332,None,-1,8.001517088,0.127919201,2168.411131,86682.2862,High,11/13/2024 12:14:42,866,0,1,One,38.48376281
0,L6,488,808,38,-113,20842,2629273.332,None,-1,0,0,2888.547669,94725.12087,High,11/13/2024 12:14:42,866,0,1,One,158.5969735
1,L6,431,956,-19,35,20842,2629273.332,None,360,0,-90.36309395,2888.547669,83216.25375,High,11/13/2024 12:14:42,866,0,1,One,158.5969735
0,R1,871,43,-109,-138,20842,2629273.332,None,-1,0,-63.8963565,728.138055,18469.8172,High,11/13/2024 12:14:42,866,0,1,One,262.7279962
1,R1,1086,194,106,13,20842,2629273.332,None,225,11.31585398,26.64764252,1808.342862,17991.70645,High,11/13/2024 12:14:42,866,0,1,One,262.7279962
0,R2,1425,217,136,38,20842,2629273.332,None,116.5650512,17.89193613,79.26627618,940.6987659,21141.57195,High,11/13/2024 12:14:42,866,0,1,One,145.523194
1,R2,1404,73,115,-106,20842,2629273.332,None,-1,0,0,2888.547669,19480.43003,High,11/13/2024 12:14:42,866,0,1,One,145.523194
0,R3,968,457,-7,-95,20842,2629273.332,None,360,0,0,2888.547669,16156.79178,High,11/13/2024 12:14:42,866,0,1,One,134.6291202
1,R3,1098,422,123,-130,20842,2629273.332,None,360,0,-90.36309395,2888.547669,37955.75898,High,11/13/2024 12:14:42,866,0,1,One,134.6291202
0,R4,1415,485,127,-66,20842,2629273.332,None,360,0,0,2888.547669,25846.59315,High,11/13/2024 12:14:42,866,0,1,One,67.67569726
1,R4,1393,421,105,-130,20842,2629273.332,None,180,8.001517088,64.0242757,1448.274593,16984.56265,High,11/13/2024 12:14:42,866,0,1,One,67.67569726
0,R5,1062,1047,85,133,20842,2629273.332,None,270,0,0,0,19676.31968,NotFound,11/13/2024 12:14:42,866,0,0,None,-1
1,R5,1044,1043,67,129,20842,2629273.332,None,-1,0,0,2888.547669,19738.73285,High,11/13/2024 12:14:42,866,0,1,One,-1
0,R6,1417,825,134,-91,20842,2629273.332,None,-1,8.001517088,0.127919201,2888.547669,51145.33149,High,11/13/2024 12:14:42,866,0,1,One,217.1474154
1,R6,1409,1042,126,126,20842,2629273.332,None,90,8.001517088,-26.33881825,728.138055,47563.88925,High,11/13/2024 12:14:42,866,0,1,One,217.1474154
0,L1,5,137,-133,-44,20843,2629398.42,None,276.3401917,72.39240642,3.027901523,2217.169515,73015.9263,High,11/13/2024 12:14:42,991,0,1,One,99.0403958
1,L1,102,157,-36,-24,20843,2629398.42,None,360,0,0,2885.979814,86923.91179,High,11/13/2024 12:14:42,991,0,1,One,99.0403958
0,L2,352,314,-93,131,20843,2629398.42,None,-1,43.05118263,-371.0082784,637.074588,45767.31901,High,11/13/2024 12:14:42,991,0,1,One,144.0034722
1,L2,496,315,51,132,20843,2629398.42,None,-1,32.96177176,-0.234462699,1446.987109,53613.61008,High,11/13/2024 12:14:42,991,0,1,One,144.0034722
0,L3,9,506,-135,-49,20843,2629398.42,None,75.96375653,32.96177176,-188.8078198,615.2793567,104900.016,High,11/13/2024 12:14:42,991,0,1,One,152.7416119
1,L3,160,529,16,-26,20843,2629398.42,None,-1,64.45294492,-191.2797042,769.0171193,99108.9995,High,11/13/2024 12:14:42,991,0,1,One,152.7416119
0,L4,410,644,-40,85,20843,2629398.42,None,270,15.98880783,-15.21437631,2166.483462,55748.30898,High,11/13/2024 12:14:42,991,0,1,One,261.5989297
1,L4,575,441,125,-118,20843,2629398.42,None,-1,25.28052491,138.1353679,1446.987109,59278.50719,High,11/13/2024 12:14:42,991,0,1,One,261.5989297
0,L5,93,1054,-51,132,20843,2629398.42,None,360,0,-63.96735955,2885.979814,80999.26441,High,11/13/2024 12:14:42,991,0,1,One,39.39543121
1,L5,57,1038,-87,116,20843,2629398.42,None,180,7.994403917,-0.056865557,1446.987109,86683.2862,High,11/13/2024 12:14:42,991,0,1,One,39.39543121
0,L6,488,808,38,-113,20843,2629398.42,None,360,0,0,2885.979814,94725.12087,High,11/13/2024 12:14:42,991,0,1,One,158.9591142
1,L6,430,956,-20,35,20843,2629398.42,None,-1,7.994403917,63.91049399,2885.979814,83217.25375,High,11/13/2024 12:14:42,991,0,1,One,158.9591142
0,R1,871,43,-109,-138,20843,2629398.42,None,360,0,0,2885.979814,18469.8172,High,11/13/2024 12:14:42,991,0,1,One,263.5469598
1,R1,1087,194,107,13,20843,2629398.42,None,-1,7.994403917,-26.55301343,1806.735285,17992.70645,High,11/13/2024 12:14:42,991,0,1,One,263.5469598
0,R2,1424,218,135,39,20843,2629398.42,None,-1,11.30579444,-52.65227691,939.8625057,21142.98616,High,11/13/2024 12:14:42,991,0,1,One,146.3728117
1,R2,1404,73,115,-106,20843,2629398.42,None,360,0,0,2885.979814,19480.43003,High,11/13/2024 12:14:42,991,0,1,One,146.3728117
0,R3,968,457,-7,-95,20843,2629398.42,None,-1,0,0,2885.979814,16156.79178,High,11/13/2024 12:14:42,991,0,1,One,135.5949852
1,R3,1099,422,124,-130,20843,2629398.42,None,-1,7.994403917,63.91049399,2885.979814,37956.75898,High,11/13/2024 12:14:42,991,0,1,One,135.5949852
0,R4,1415,485,127,-66,20843,2629398.42,None,-1,0,0,2885.979814,25846.59315,High,11/13/2024 12:14:42,991,0,1,One,67.35725648
1,R4,1394,421,106,-130,20843,2629398.42,None,-1,7.994403917,-0.056865557,1446.987109,16985.56265,High,11/13/2024 12:14:42,991,0,1,One,67.35725648
0,R5,1062,1047,85,133,20843,2629398.42,None,270,0,0,0,19676.31968,NotFound,11/13/2024 12:14:42,991,0,0,None,-1
1,R5,1044,1043,67,129,20843,2629398.42,None,360,0,0,2885.979814,19738.73285,High,11/13/2024 12:14:42,991,0,1,One,-1
0,R6,1417,825,134,-91,20843,2629398.42,None,360,0,-63.96735955,2885.979814,51145.33149,High,11/13/2024 12:14:42,991,0,1,One,217.1128739
1,R6,1410,1042,127,126,20843,2629398.42,None,-1,7.994403917,-0.056865557,727.4907565,47564.88925,High,11/13/2024 12:14:42,991,0,1,One,217.1128739
0,L1,5,128,-133,-53,20844,2629524.145,None,-1,71.58458036,-6.425321038,2205.920138,73024.9263,High,11/13/2024 12:14:43,117,0,1,One,101.2422837
1,L1,102,157,-36,-24,20844,2629524.145,None,-1,0,0,2871.337057,86923.91179,High,11/13/2024 12:14:43,117,0,1,One,101.2422837
0,L2,351,315,-94,132,20844,2629524.145,None,135,11.2484316,-252.9540652,1081.722548,45768.73323,High,11/13/2024 12:14:43,117,0,1,One,144.0034722
1,L2,495,314,50,131,20844,2629524.145,None,225,11.2484316,-172.7044827,1797.568351,53615.02429,High,11/13/2024 12:14:43,117,0,1,One,144.0034722
0,L3,9,514,-135,-41,20844,2629524.145,None,-1,63.6307381,243.9361206,612.1575794,104908.016,High,11/13/2024 12:14:43,117,0,1,One,155.5409914
1,L3,162,542,18,-13,20844,2629524.145,None,80.53767779,104.6164613,319.4542736,648.5378276,99122.15245,High,11/13/2024 12:14:43,117,0,1,One,155.5409914
0,L4,409,644,-41,85,20844,2629524.145,None,-1,7.953842263,-63.90884874,2155.491253,55749.30898,High,11/13/2024 12:14:43,117,0,1,One,260.6856344
1,L4,575,443,125,-116,20844,2629524.145,None,90,15.90768453,-74.550094,723.7996459,59280.50719,High,11/13/2024 12:14:43,117,0,1,One,260.6856344
0,L5,93,1053,-51,131,20844,2629524.145,None,-1,7.953842263,63.26360674,2871.337057,81000.26441,High,11/13/2024 12:14:43,117,0,1,One,39
1,L5,57,1038,-87,116,20844,2629524.145,None,-1,0,-63.58622774,1439.64545,86683.2862,High,11/13/2024 12:14:43,117,0,1,One,39
0,L6,488,808,38,-113,20844,2629524.145,None,-1,0,0,2871.337057,94725.12087,High,11/13/2024 12:14:43,117,0,1,One,158.9591142
1,L6,430,956,-20,35,20844,2629524.145,None,360,0,-63.58622774,2871.337057,83217.25375,High,11/13/2024 12:14:43,117,0,1,One,158.9591142
0,R1,871,42,-109,-139,20844,2629524.145,None,-1,7.953842263,63.26360674,2871.337057,18470.8172,High,11/13/2024 12:14:43,117,0,1,One,264.6979411
1,R1,1087,195,107,14,20844,2629524.145,None,90,7.953842263,-0.322621003,723.7996459,17993.70645,High,11/13/2024 12:14:43,117,0,1,One,264.6979411
0,R2,1424,222,135,43,20844,2629524.145,None,90,31.81536905,163.1299213,723.7996459,21146.98616,High,11/13/2024 12:14:43,117,0,1,One,149.3452376
1,R2,1404,74,115,-105,20844,2629524.145,None,-1,7.953842263,63.26360674,2871.337057,19481.43003,High,11/13/2024 12:14:43,117,0,1,One,149.3452376
0,R3,968,458,-7,-94,20844,2629524.145,None,90,7.953842263,63.26360674,723.7996459,16157.79178,High,11/13/2024 12:14:43,117,0,1,One,135.856542
1,R3,1099,422,124,-130,20844,2629524.145,None,360,0,-63.58622774,2871.337057,37956.75898,High,11/13/2024 12:14:43,117,0,1,One,135.856542
0,R4,1415,485,127,-66,20844,2629524.145,None,360,0,0,2871.337057,25846.59315,High,11/13/2024 12:14:43,117,0,1,One,67.35725648
1,R4,1394,421,106,-130,20844,2629524.145,None,360,0,-63.58622774,2871.337057,16985.56265,High,11/13/2024 12:14:43,117,0,1,One,67.35725648
0,R5,1062,1047,85,133,20844,2629524.145,None,270,0,0,0,19676.31968,NotFound,11/13/2024 12:14:43,117,0,0,None,-1
1,R5,1044,1043,67,129,20844,2629524.145,None,-1,0,0,2871.337057,19738.73285,High,11/13/2024 12:14:43,117,0,1,One,-1
0,R6,1417,826,134,-90,20844,2629524.145,None,-1,7.953842263,63.26360674,2871.337057,51146.33149,High,11/13/2024 12:14:43,117,0,1,One,216.1480974
1,R6,1409,1042,126,126,20844,2629524.145,None,180,7.953842263,-0.322621003,1439.64545,47565.88925,High,11/13/2024 12:14:43,117,0,1,One,216.1480974
0,L1,4,119,-134,-62,20845,2629649.626,None,263.6598083,72.16527367,4.627731522,2109.159047,73033.98168,High,11/13/2024 12:14:43,242,0,1,One,105.1094667
1,L1,102,157,-36,-24,20845,2629649.626,None,360,0,0,2876.92499,86923.91179,High,11/13/2024 12:14:43,242,0,1,One,105.1094667
0,L2,351,315,-94,132,20845,2629649.626,None,-1,0,-89.64236556,1083.827697,45768.73323,High,11/13/2024 12:14:43,242,0,1,One,140
1,L2,491,315,46,132,20845,2629649.626,None,-1,32.85835349,172.2164108,1801.066614,53619.1474,High,11/13/2024 12:14:43,242,0,1,One,140
0,L3,11,518,-133,-37,20845,2629649.626,None,63.43494882,35.63988833,-223.0680753,513.5028102,104912.4882,High,11/13/2024 12:14:43,242,0,1,One,155.7562198
1,L3,163,552,19,-3,20845,2629649.626,None,-1,80.09068786,-195.4537684,649.7999524,99132.20232,High,11/13/2024 12:14:43,242,0,1,One,155.7562198
0,L4,409,644,-41,85,20845,2629649.626,None,360,0,-63.38672457,2876.92499,55749.30898,High,11/13/2024 12:14:43,242,0,1,One,260.6856344
