ObjectID,TrackingRegion,X,Y,RelX,RelY,Frame,MSec,CountingRegion,Direction,Speed,Acceleration,AngularSpeed,TotalDistance,DataQuality,Time,Millisec,Indicator,NObjects,BlobType,ClosestNeighbor
1,L2,316,54,-129,-129,37507,4732099.272,None,-1,15.94606403,29.96638981,1443.118795,96862.32021,High,11/13/2024 12:49:45,692,0,1,One,177.138364
0,L3,11,441,-133,-114,37507,4732099.272,None,90,15.94606403,-202.326875,725.5459135,164375.6982,High,11/13/2024 12:49:45,692,0,1,One,186.2686232
1,L3,197,431,53,-124,37507,4732099.272,None,135,11.27557001,55.81025665,1084.332354,150435.9228,High,11/13/2024 12:49:45,692,0,1,One,186.2686232
0,L4,410,579,-40,20,37507,4732099.272,None,360,0,-42.70737015,2878.264558,73588.29716,High,11/13/2024 12:49:45,692,0,1,One,105.6030303
1,L4,326,643,-124,84,37507,4732099.272,None,279.4623222,48.4980604,323.1532064,2236.135074,76190.42438,High,11/13/2024 12:49:45,692,0,1,One,105.6030303
0,L5,46,1053,-98,131,37507,4732099.272,None,-1,7.973032016,59.5516681,1443.118795,112181.9158,High,11/13/2024 12:49:45,692,0,1,One,25.96150997
1,L5,21,1046,-123,124,37507,4732099.272,None,-1,7.973032016,59.5516681,1443.118795,116366.9654,High,11/13/2024 12:49:45,692,0,1,One,25.96150997
0,L6,574,815,124,-106,37507,4732099.272,None,180,15.94606403,-11.39493418,1443.118795,139868.808,High,11/13/2024 12:49:45,692,0,1,One,90.02777349
1,L6,555,903,105,-18,37507,4732099.272,None,360,0,-5.681704009,2878.264558,119024.388,High,11/13/2024 12:49:45,692,0,1,One,90.02777349
0,R1,872,44,-108,-137,37507,4732099.272,None,-1,0,-4.017571434,2878.264558,21584.29882,High,11/13/2024 12:49:45,692,0,1,One,44.55333882
1,R1,879,88,-101,-93,37507,4732099.272,None,-1,0,-4.017571434,1443.118795,25048.04621,High,11/13/2024 12:49:45,692,0,1,One,44.55333882
0,R2,1212,53,-77,-126,37507,4732099.272,None,360,0,0,2878.264558,27020.93151,High,11/13/2024 12:49:45,692,0,1,One,22.82542442
1,R2,1192,42,-97,-137,37507,4732099.272,None,135,11.27557001,85.88290927,1084.332354,25251.28987,High,11/13/2024 12:49:45,692,0,1,One,22.82542442
0,R3,1082,427,107,-125,37507,4732099.272,None,360,0,0,2878.264558,20936.07879,High,11/13/2024 12:49:45,692,0,1,One,30.88689042
1,R3,1097,454,122,-98,37507,4732099.272,None,-1,0,0,2878.264558,44004.34652,High,11/13/2024 12:49:45,692,0,1,One,30.88689042
0,R4,1422,435,134,-116,37507,4732099.272,None,-1,0,0,0,32002.26947,NotFound,11/13/2024 12:49:45,692,0,0,None,-1
1,R4,1411,428,123,-123,37507,4732099.272,None,360,7.973032016,20.11256011,2878.264558,27985.94229,High,11/13/2024 12:49:45,692,0,1,One,-1
0,R5,868,1027,-109,113,37507,4732099.272,None,-1,0,0,2878.264558,24861.36512,High,11/13/2024 12:49:45,692,0,1,One,-1
1,R5,874,1036,-103,122,37507,4732099.272,None,-1,0,0,0,28022.06785,NotFound,11/13/2024 12:49:45,692,0,0,None,-1
0,R6,1158,809,-125,-107,37507,4732099.272,None,180,7.973032016,63.56923954,1443.118795,67485.89496,High,11/13/2024 12:49:45,692,0,1,One,122.0368797
1,R6,1161,931,-122,15,37507,4732099.272,None,360,0,-4.017571434,2878.264558,59672.34878,High,11/13/2024 12:49:45,692,0,1,One,122.0368797
0,L1,157,180,19,-1,37508,4732224.537,None,360,0,0,2881.901896,100457.4806,High,11/13/2024 12:49:45,817,0,1,One,179.0251379
1,L1,12,285,-126,104,37508,4732224.537,None,-1,68.20770246,-82.36616212,1444.942502,121598.8704,High,11/13/2024 12:49:45,817,0,1,One,179.0251379
0,L2,323,231,-122,48,37508,4732224.537,None,-1,0,-142.3247734,2375.493864,92732.90937,High,11/13/2024 12:49:45,817,0,1,One,178.1796846
1,L2,315,53,-130,-130,37508,4732224.537,None,225,11.28981924,-37.17130385,1804.18235,96863.73442,High,11/13/2024 12:49:45,817,0,1,One,178.1796846
0,L3,13,441,-131,-114,37508,4732224.537,None,-1,15.96621549,0.160871238,726.4628047,164377.6982,High,11/13/2024 12:49:45,817,0,1,One,185.2187895
1,L3,198,432,54,-123,37508,4732224.537,None,-1,11.28981924,0.113753143,1085.702653,150437.337,High,11/13/2024 12:49:45,817,0,1,One,185.2187895
0,L4,412,579,-38,20,37508,4732224.537,None,-1,15.96621549,127.4600185,2881.901896,73590.29716,High,11/13/2024 12:49:45,817,0,1,One,103.7304198
1,L4,326,637,-124,78,37508,4732224.537,None,-1,47.89864646,-4.785186053,2238.960936,76196.42438,High,11/13/2024 12:49:45,817,0,1,One,103.7304198
0,L5,45,1053,-99,131,37508,4732224.537,None,180,7.983107744,0.080435619,1444.942502,112182.9158,High,11/13/2024 12:49:45,817,0,1,One,25.96150997
1,L5,20,1046,-124,124,37508,4732224.537,None,180,7.983107744,0.080435619,1444.942502,116367.9654,High,11/13/2024 12:49:45,817,0,1,One,25.96150997
0,L6,572,814,122,-107,37508,4732224.537,None,-1,17.85077159,15.20548563,1444.942502,139871.044,High,11/13/2024 12:49:45,817,0,1,One,90.60905032
1,L6,555,903,105,-18,37508,4732224.537,None,-1,0,0,2881.901896,119024.388,High,11/13/2024 12:49:45,817,0,1,One,90.60905032
0,R1,872,44,-108,-137,37508,4732224.537,None,360,0,0,2881.901896,21584.29882,High,11/13/2024 12:49:45,817,0,1,One,44.55333882
1,R1,879,88,-101,-93,37508,4732224.537,None,360,0,0,2881.901896,25048.04621,High,11/13/2024 12:49:45,817,0,1,One,44.55333882
0,R2,1212,53,-77,-126,37508,4732224.537,None,-1,0,0,2881.901896,27020.93151,High,11/13/2024 12:49:45,817,0,1,One,23.32380758
1,R2,1192,41,-97,-138,37508,4732224.537,None,-1,7.983107744,-26.28408102,1085.702653,25252.28987,High,11/13/2024 12:49:45,817,0,1,One,23.32380758
0,R3,1082,427,107,-125,37508,4732224.537,None,-1,0,0,2881.901896,20936.07879,High,11/13/2024 12:49:45,817,0,1,One,30.88689042
1,R3,1097,454,122,-98,37508,4732224.537,None,360,0,0,2881.901896,44004.34652,High,11/13/2024 12:49:45,817,0,1,One,30.88689042
0,R4,1422,435,134,-116,37508,4732224.537,None,-1,0,0,0,32002.26947,NotFound,11/13/2024 12:49:45,817,0,0,None,-1
1,R4,1410,428,122,-123,37508,4732224.537,None,-1,7.983107744,0.080435619,2881.901896,27986.94229,High,11/13/2024 12:49:45,817,0,1,One,-1
0,R5,868,1027,-109,113,37508,4732224.537,None,360,0,0,2881.901896,24861.36512,High,11/13/2024 12:49:45,817,0,1,One,-1
1,R5,874,1036,-103,122,37508,4732224.537,None,-1,0,0,0,28022.06785,NotFound,11/13/2024 12:49:45,817,0,0,None,-1
0,R6,1158,809,-125,-107,37508,4732224.537,None,-1,0,-63.64957363,1444.942502,67485.89496,High,11/13/2024 12:49:45,817,0,1,One,122.0368797
1,R6,1161,931,-122,15,37508,4732224.537,None,-1,0,0,2881.901896,59672.34878,High,11/13/2024 12:49:45,817,0,1,One,122.0368797
0,L1,157,180,19,-1,37509,4732350.129,None,-1,0,0,2874.384615,100457.4806,High,11/13/2024 12:49:45,943,0,1,One,178.6756839
1,L1,11,283,-127,102,37509,4732350.129,None,243.4349488,17.80420884,-401.3269435,1946.260544,121601.1065,High,11/13/2024 12:49:45,943,0,1,One,178.6756839
0,L2,323,231,-122,48,37509,4732350.129,None,360,0,0,2874.384615,92732.90937,High,11/13/2024 12:49:45,943,0,1,One,179.1786818
1,L2,315,52,-130,-131,37509,4732350.129,None,-1,7.962284252,-26.49477945,1799.476241,96864.73442,High,11/13/2024 12:49:45,943,0,1,One,179.1786818
0,L3,12,441,-132,-114,37509,4732350.129,None,180,7.962284252,-63.72957564,1441.17345,164378.6982,High,11/13/2024 12:49:45,943,0,1,One,185.2187895
1,L3,197,432,53,-123,37509,4732350.129,None,180,7.962284252,-26.49477945,1441.17345,150438.337,High,11/13/2024 12:49:45,943,0,1,One,185.2187895
0,L4,412,578,-38,19,37509,4732350.129,None,270,7.962284252,-63.72957564,2157.779032,73591.29716,High,11/13/2024 12:49:45,943,0,1,One,99.64436763
1,L4,327,630,-123,71,37509,4732350.129,None,278.1301024,56.30185188,66.90871017,2222.513218,76203.49545,High,11/13/2024 12:49:45,943,0,1,One,99.64436763
0,L5,45,1053,-99,131,37509,4732350.129,None,-1,0,-63.56377307,1441.17345,112182.9158,High,11/13/2024 12:49:45,943,0,1,One,25
1,L5,21,1046,-123,124,37509,4732350.129,None,-1,7.962284252,-0.165802563,1441.17345,116368.9654,High,11/13/2024 12:49:45,943,0,1,One,25
0,L6,571,813,121,-108,37509,4732350.129,None,225,11.26037038,-52.47464777,1799.476241,139872.4583,High,11/13/2024 12:49:45,943,0,1,One,91.41115906
1,L6,555,903,105,-18,37509,4732350.129,None,360,0,0,2874.384615,119024.388,High,11/13/2024 12:49:45,943,0,1,One,91.41115906
0,R1,872,44,-108,-137,37509,4732350.129,None,-1,0,0,2874.384615,21584.29882,High,11/13/2024 12:49:45,943,0,1,One,43.56604182
1,R1,879,87,-101,-94,37509,4732350.129,None,-1,7.962284252,63.39797051,2874.384615,25049.04621,High,11/13/2024 12:49:45,943,0,1,One,43.56604182
0,R2,1212,53,-77,-126,37509,4732350.129,None,360,0,0,2874.384615,27020.93151,High,11/13/2024 12:49:45,943,0,1,One,22.47220505
1,R2,1193,41,-96,-138,37509,4732350.129,None,360,7.962284252,-0.165802563,2874.384615,25253.28987,High,11/13/2024 12:49:45,943,0,1,One,22.47220505
0,R3,1082,427,107,-125,37509,4732350.129,None,360,0,0,2874.384615,20936.07879,High,11/13/2024 12:49:45,943,0,1,One,30.88689042
1,R3,1097,454,122,-98,37509,4732350.129,None,-1,0,0,2874.384615,44004.34652,High,11/13/2024 12:49:45,943,0,1,One,30.88689042
0,R4,1422,436,134,-115,37509,4732350.129,None,90,7.962284252,63.39797051,724.5678669,32003.26947,High,11/13/2024 12:49:45,943,0,1,One,25.23885893
1,R4,1401,422,113,-129,37509,4732350.129,None,180,86.12527242,622.1901272,1441.17345,27997.75895,High,11/13/2024 12:49:45,943,0,1,One,25.23885893
0,R5,867,1027,-110,113,37509,4732350.129,None,-1,7.962284252,63.39797051,2874.384615,24862.36512,High,11/13/2024 12:49:45,943,0,1,One,-1
1,R5,874,1036,-103,122,37509,4732350.129,None,-1,0,0,0,28022.06785,NotFound,11/13/2024 12:49:45,943,0,0,None,-1
0,R6,1158,809,-125,-107,37509,4732350.129,None,360,0,0,2874.384615,67485.89496,High,11/13/2024 12:49:45,943,0,1,One,122.0368797
1,R6,1161,931,-122,15,37509,4732350.129,None,360,0,0,2874.384615,59672.34878,High,11/13/2024 12:49:45,943,0,1,One,122.0368797
0,L1,157,180,19,-1,37510,4732475.427,None,360,0,0,2881.131383,100457.4806,High,11/13/2024 12:49:46,68,0,1,One,178.3535814
1,L1,10,281,-128,100,37510,4732475.427,None,-1,17.84599896,0.333525794,1950.828815,121603.3425,High,11/13/2024 12:49:46,68,0,1,One,178.3535814
0,L2,323,230,-122,47,37510,4732475.427,None,-1,7.980973359,63.69593576,2881.131383,92733.90937,High,11/13/2024 12:49:46,68,0,1,One,180.1360597
1,L2,316,50,-129,-133,37510,4732475.427,None,296.5650512,17.84599896,78.88166377,2374.858746,96866.97049,High,11/13/2024 12:49:46,68,0,1,One,180.1360597
0,L3,12,442,-132,-113,37510,4732475.427,None,-1,7.980973359,0.149157269,1444.556178,164379.6982,High,11/13/2024 12:49:46,68,0,1,One,185.3267385
1,L3,197,431,53,-124,37510,4732475.427,None,-1,7.980973359,0.149157269,1444.556178,150439.337,High,11/13/2024 12:49:46,68,0,1,One,185.3267385
0,L4,413,577,-37,18,37510,4732475.427,None,-1,11.28680077,26.53287773,2162.84378,73592.71138,High,11/13/2024 12:49:46,68,0,1,One,97.52948272
1,L4,327,623,-123,64,37510,4732475.427,None,-1,55.86681352,-3.472029614,2227.729911,76210.49545,High,11/13/2024 12:49:46,68,0,1,One,97.52948272
0,L5,46,1053,-98,131,37510,4732475.427,None,360,7.980973359,63.69593576,2881.131383,112183.9158,High,11/13/2024 12:49:46,68,0,1,One,25.96150997
1,L5,21,1046,-123,124,37510,4732475.427,None,360,0,-63.5467785,2881.131383,116368.9654,High,11/13/2024 12:49:46,68,0,1,One,25.96150997
0,L6,573,811,123,-110,37510,4732475.427,None,-1,22.57360153,90.29059646,1803.699979,139875.2867,High,11/13/2024 12:49:46,68,0,1,One,93.74433316
1,L6,555,903,105,-18,37510,4732475.427,None,-1,0,0,2881.131383,119024.388,High,11/13/2024 12:49:46,68,0,1,One,93.74433316
0,R1,872,44,-108,-137,37510,4732475.427,None,360,0,0,2881.131383,21584.29882,High,11/13/2024 12:49:46,68,0,1,One,44.55333882
1,R1,879,88,-101,-93,37510,4732475.427,None,90,7.980973359,0.149157269,726.2685757,25050.04621,High,11/13/2024 12:49:46,68,0,1,One,44.55333882
0,R2,1212,53,-77,-126,37510,4732475.427,None,-1,0,0,2881.131383,27020.93151,High,11/13/2024 12:49:46,68,0,1,One,22.82542442
1,R2,1192,42,-97,-137,37510,4732475.427,None,-1,11.28680077,26.53287773,2881.131383,25254.70408,High,11/13/2024 12:49:46,68,0,1,One,22.82542442
0,R3,1082,427,107,-125,37510,4732475.427,None,-1,0,0,2881.131383,20936.07879,High,11/13/2024 12:49:46,68,0,1,One,30.88689042
1,R3,1097,454,122,-98,37510,4732475.427,None,360,0,0,2881.131383,44004.34652,High,11/13/2024 12:49:46,68,0,1,One,30.88689042
0,R4,1422,436,134,-115,37510,4732475.427,None,90,0,0,0,32003.26947,NotFound,11/13/2024 12:49:46,68,0,0,None,-1
1,R4,1410,428,122,-123,37510,4732475.427,None,-1,86.32742603,1.613382548,1444.556178,28008.5756,High,11/13/2024 12:49:46,68,0,1,One,-1
0,R5,868,1027,-109,113,37510,4732475.427,None,360,7.980973359,0.149157269,2881.131383,24863.36512,High,11/13/2024 12:49:46,68,0,1,One,-1
1,R5,874,1036,-103,122,37510,4732475.427,None,-1,0,0,0,28022.06785,NotFound,11/13/2024 12:49:46,68,0,0,None,-1
0,R6,1159,809,-124,-107,37510,4732475.427,None,-1,7.980973359,63.69593576,2881.131383,67486.89496,High,11/13/2024 12:49:46,68,0,1,One,121.0165278
1,R6,1161,930,-122,14,37510,4732475.427,None,-1,7.980973359,63.69593576,2881.131383,59673.34878,High,11/13/2024 12:49:46,68,0,1,One,121.0165278
0,L1,157,180,19,-1,37511,4732600.098,None,-1,0,0,2895.623598,100457.4806,High,11/13/2024 12:49:46,193,0,1,One,175.0257124
1,L1,10,275,-128,94,37511,4732600.098,None,270,48.126708,242.8851403,2173.722978,121609.3425,High,11/13/2024 12:49:46,193,0,1,One,175.0257124
0,L2,323,231,-122,48,37511,4732600.098,None,90,8.021118,0.322004895,729.921738,92734.90937,High,11/13/2024 12:49:46,193,0,1,One,183.0983342
1,L2,317,48,-128,-135,37511,4732600.098,None,-1,17.9357651,0.720024834,2386.804388,96869.20656,High,11/13/2024 12:49:46,193,0,1,One,183.0983342
0,L3,11,445,-133,-110,37511,4732600.098,None,108.4349488,25.36500226,139.4393471,877.7906378,164382.8605,High,11/13/2024 12:49:46,193,0,1,One,187.5233319
1,L3,198,431,54,-124,37511,4732600.098,None,360,8.021118,0.322004895,2895.623598,150440.337,High,11/13/2024 12:49:46,193,0,1,One,187.5233319
0,L4,413,577,-37,18,37511,4732600.098,None,360,0,-90.53276078,2895.623598,73592.71138,High,11/13/2024 12:49:46,193,0,1,One,94.02127419
1,L4,327,615,-123,56,37511,4732600.098,None,270,64.168944,66.59236823,2173.722978,76218.49545,High,11/13/2024 12:49:46,193,0,1,One,94.02127419
0,L5,45,1053,-99,131,37511,4732600.098,None,-1,8.021118,0.322004895,2895.623598,112184.9158,High,11/13/2024 12:49:46,193,0,1,One,25.96150997
1,L5,20,1046,-124,124,37511,4732600.098,None,-1,8.021118,64.33833396,2895.623598,116369.9654,High,11/13/2024 12:49:46,193,0,1,One,25.96150997
0,L6,574,808,124,-113,37511,4732600.098,None,288.4349488,25.36500226,22.39015462,2321.591878,139878.449,High,11/13/2024 12:49:46,193,0,1,One,96.88137076
1,L6,555,903,105,-18,37511,4732600.098,None,360,0,0,2895.623598,119024.388,High,11/13/2024 12:49:46,193,0,1,One,96.88137076
0,R1,872,44,-108,-137,37511,4732600.098,None,-1,0,0,2895.623598,21584.29882,High,11/13/2024 12:49:46,193,0,1,One,44.55333882
1,R1,879,88,-101,-93,37511,4732600.098,None,-1,0,-64.01632907,729.921738,25050.04621,High,11/13/2024 12:49:46,193,0,1,One,44.55333882
0,R2,1212,53,-77,-126,37511,4732600.098,None,360,0,0,2895.623598,27020.93151,High,11/13/2024 12:49:46,193,0,1,One,22.47220505
1,R2,1193,41,-96,-138,37511,4732600.098,None,315,11.34357386,0.455383689,2534.673288,25256.1183,High,11/13/2024 12:49:46,193,0,1,One,22.47220505
0,R3,1082,427,107,-125,37511,4732600.098,None,360,0,0,2895.623598,20936.07879,High,11/13/2024 12:49:46,193,0,1,One,30.88689042
1,R3,1097,454,122,-98,37511,4732600.098,None,-1,0,0,2895.623598,44004.34652,High,11/13/2024 12:49:46,193,0,1,One,30.88689042
0,R4,1422,436,134,-115,37511,4732600.098,None,90,0,0,0,32003.26947,NotFound,11/13/2024 12:49:46,193,0,0,None,-1
1,R4,1411,428,123,-123,37511,4732600.098,None,360,8.021118,-628.1041368,2895.623598,28009.5756,High,11/13/2024 12:49:46,193,0,1,One,-1
0,R5,868,1027,-109,113,37511,4732600.098,None,-1,0,-64.01632907,2895.623598,24863.36512,High,11/13/2024 12:49:46,193,0,1,One,-1
1,R5,874,1036,-103,122,37511,4732600.098,None,-1,0,0,0,28022.06785,NotFound,11/13/2024 12:49:46,193,0,0,None,-1
0,R6,1159,809,-124,-107,37511,4732600.098,None,360,0,-64.01632907,2895.623598,67486.89496,High,11/13/2024 12:49:46,193,0,1,One,122.0163923
1,R6,1161,931,-122,15,37511,4732600.098,None,90,8.021118,0.322004895,729.921738,59674.34878,High,11/13/2024 12:49:46,193,0,1,One,122.0163923
0,L1,157,180,19,-1,37512,4732725.237,None,360,0,0,2884.78289,100457.4806,High,11/13/2024 12:49:46,318,0,1,One,173.738309
1,L1,9,271,-129,90,37512,4732725.237,None,-1,32.94810128,-121.2935871,2165.58494,121613.4657,High,11/13/2024 12:49:46,318,0,1,One,173.738309
0,L2,324,229,-121,46,37512,4732725.237,None,-1,17.86861674,78.69223233,727.1890388,92737.14544,High,11/13/2024 12:49:46,318,0,1,One,183.0682933
1,L2,319,46,-126,-137,37512,4732725.237,None,315,22.60221101,37.28998149,2525.183915,96872.03498,High,11/13/2024 12:49:46,318,0,1,One,183.0682933
0,L3,11,448,-133,-107,37512,4732725.237,None,-1,23.97326501,-11.12149527,874.5043433,164385.8605,High,11/13/2024 12:49:46,318,0,1,One,188.6796226
1,L3,199,432,55,-123,37512,4732725.237,None,-1,11.30110551,26.21066991,2884.78289,150441.7512,High,11/13/2024 12:49:46,318,0,1,One,188.6796226
0,L4,413,578,-37,19,37512,4732725.237,None,-1,7.991088338,63.85749283,2884.78289,73593.71138,High,11/13/2024 12:49:46,318,0,1,One,91.76055798
1,L4,327,610,-123,51,37512,4732725.237,None,-1,39.95544169,-193.4922359,2165.58494,76223.49545,High,11/13/2024 12:49:46,318,0,1,One,91.76055798
0,L5,45,1053,-99,131,37512,4732725.237,None,360,0,-64.09746251,2884.78289,112184.9158,High,11/13/2024 12:49:46,318,0,1,One,25
1,L5,21,1046,-123,124,37512,4732725.237,None,360,7.991088338,-0.239969676,2884.78289,116370.9654,High,11/13/2024 12:49:46,318,0,1,One,25
0,L6,576,804,126,-117,37512,4732725.237,None,-1,35.73723348,82.88541592,2312.900244,139882.9211,High,11/13/2024 12:49:46,318,0,1,One,101.2027668
1,L6,555,903,105,-18,37512,4732725.237,None,-1,0,0,2884.78289,119024.388,High,11/13/2024 12:49:46,318,0,1,One,101.2027668
0,R1,872,44,-108,-137,37512,4732725.237,None,360,0,0,2884.78289,21584.29882,High,11/13/2024 12:49:46,318,0,1,One,44.72135955
1,R1,880,88,-100,-93,37512,4732725.237,None,360,7.991088338,63.85749283,2884.78289,25051.04621,High,11/13/2024 12:49:46,318,0,1,One,44.72135955
0,R2,1212,53,-77,-126,37512,4732725.237,None,-1,0,0,2884.78289,27020.93151,High,11/13/2024 12:49:46,318,0,1,One,22.82542442
1,R2,1192,42,-97,-137,37512,4732725.237,None,-1,11.30110551,-0.33936837,2525.183915,25257.53251,High,11/13/2024 12:49:46,318,0,1,One,22.82542442
0,R3,1082,427,107,-125,37512,4732725.237,None,-1,0,0,2884.78289,20936.07879,High,11/13/2024 12:49:46,318,0,1,One,30.88689042
1,R3,1097,454,122,-98,37512,4732725.237,None,360,0,0,2884.78289,44004.34652,High,11/13/2024 12:49:46,318,0,1,One,30.88689042
0,R4,1422,435,134,-116,37512,4732725.237,None,-1,7.991088338,63.85749283,727.1890388,32004.26947,High,11/13/2024 12:49:46,318,0,1,One,24.69817807
1,R4,1401,422,113,-129,37512,4732725.237,None,-1,93.19130338,680.6024751,2884.78289,28021.23751,High,11/13/2024 12:49:46,318,0,1,One,24.69817807
0,R5,868,1027,-109,113,37512,4732725.237,None,360,0,0,2884.78289,24863.36512,High,11/13/2024 12:49:46,318,0,1,One,-1
1,R5,874,1036,-103,122,37512,4732725.237,None,-1,0,0,0,28022.06785,NotFound,11/13/2024 12:49:46,318,0,0,None,-1
0,R6,1158,809,-125,-107,37512,4732725.237,None,-1,7.991088338,63.85749283,2884.78289,67487.89496,High,11/13/2024 12:49:46,318,0,1,One,121.0371844
1,R6,1161,930,-122,14,37512,4732725.237,None,-1,7.991088338,-0.239969676,727.1890388,59675.34878,High,11/13/2024 12:49:46,318,0,1,One,121.0371844
0,L1,157,180,19,-1,37513,4732850.238,None,-1,0,0,2887.974586,100457.4806,High,11/13/2024 12:49:46,443,0,1,One,172.185946
1,L1,9,268,-129,87,37513,4732850.238,None,270,23.9997888,-71.58586989,2167.980922,121616.4657,High,11/13/2024 12:49:46,443,0,1,One,172.185946
0,L2,326,230,-119,47,37513,4732850.238,None,360,17.8883864,0.158155918,2887.974586,92739.38151,High,11/13/2024 12:49:46,443,0,1,One,185.0972717
1,L2,320,45,-125,-138,37513,4732850.238,None,-1,11.31360894,-90.30802187,2527.977754,96873.4492,High,11/13/2024 12:49:46,443,0,1,One,185.0972717
0,L3,10,453,-134,-102,37513,4732850.238,None,101.3099325,40.79179714,134.547073,818.4722572,164390.9595,High,11/13/2024 12:49:46,443,0,1,One,189.1692364
1,L3,198,432,54,-123,37513,4732850.238,None,180,7.999929601,-26.40917484,1447.987258,150442.7512,High,11/13/2024 12:49:46,443,0,1,One,189.1692364
0,L4,413,577,-37,18,37513,4732850.238,None,270,7.999929601,0.070729477,2167.980922,73594.71138,High,11/13/2024 12:49:46,443,0,1,One,90.82400564
1,L4,328,609,-122,50,37513,4732850.238,None,315,11.31360894,-229.1326456,2527.977754,76224.90966,High,11/13/2024 12:49:46,443,0,1,One,90.82400564
