ObjectID,TrackingRegion,X,Y,RelX,RelY,Frame,MSec,CountingRegion,Direction,Speed,Acceleration,AngularSpeed,TotalDistance,DataQuality,Time,Millisec,Indicator,NObjects,BlobType,ClosestNeighbor
0,R3,983,581,8,29,12505,1577053.316,None,-1,7.92600912,15.00577938,2861.289292,10844.40844,High,11/13/2024 11:57:10,646,0,1,One,171.4934401
1,R3,1052,424,77,-128,12505,1577053.316,None,-1,0,-28.34279101,2861.289292,29742.81016,High,11/13/2024 11:57:10,646,0,1,One,171.4934401
0,R4,1411,421,123,-130,12505,1577053.316,None,-1,0,0,2861.289292,21918.39856,High,11/13/2024 11:57:10,646,0,1,One,64
1,R4,1347,421,59,-130,12505,1577053.316,None,90,7.92600912,51.03030676,721.2668299,13046.03371,High,11/13/2024 11:57:10,646,0,1,One,64
0,R5,881,1045,-96,131,12505,1577053.316,None,-1,0,0,0,15326.6035,NotFound,11/13/2024 11:57:10,646,0,0,None,-1
1,R5,874,1040,-103,126,12505,1577053.316,None,-1,0,0,2861.289292,14059.90545,High,11/13/2024 11:57:10,646,0,1,One,-1
0,R6,1394,1050,111,134,12505,1577053.316,None,-1,0,-3.930437934,2861.289292,41948.79458,High,11/13/2024 11:57:10,646,0,1,One,18.86796226
1,R6,1410,1040,127,124,12505,1577053.316,None,90,7.92600912,58.89118263,721.2668299,36903.31197,High,11/13/2024 11:57:10,646,0,1,One,18.86796226
0,L1,160,167,22,-14,12506,1577178.295,None,360,0,0,2888.482954,62172.8873,High,11/13/2024 11:57:10,771,0,1,One,124.3261839
1,L1,124,286,-14,105,12506,1577178.295,None,-1,8.001337824,0.602730409,1448.242146,62186.52315,High,11/13/2024 11:57:10,771,0,1,One,124.3261839
0,L2,389,275,-56,92,12506,1577178.295,None,270,8.001337824,0.602730409,2168.36255,32113.2321,High,11/13/2024 11:57:10,771,0,1,One,189.7893569
1,L2,363,87,-82,-96,12506,1577178.295,None,-1,8.001337824,0.602730409,1448.242146,35023.77816,High,11/13/2024 11:57:10,771,0,1,One,189.7893569
0,L3,272,569,128,14,12506,1577178.295,None,135,11.31560047,-310.5549862,1088.181944,72308.95458,High,11/13/2024 11:57:10,771,0,1,One,275.0163631
1,L3,17,672,-127,117,12506,1577178.295,None,-1,25.30245185,-139.0665601,1955.806601,68224.9412,High,11/13/2024 11:57:10,771,0,1,One,275.0163631
0,L4,482,508,32,-51,12506,1577178.295,None,-1,8.001337824,-25.66614553,368.0615399,44145.44896,High,11/13/2024 11:57:10,771,0,1,One,143.6802004
1,L4,572,620,122,61,12506,1577178.295,None,225,11.31560047,-36.2974111,1808.302348,39265.21327,High,11/13/2024 11:57:10,771,0,1,One,143.6802004
0,L5,21,799,-123,-123,12506,1577178.295,None,270,8.001337824,0.602730409,2168.36255,70969.89706,High,11/13/2024 11:57:10,771,0,1,One,251.0179276
1,L5,24,1050,-120,128,12506,1577178.295,None,-1,0,-89.6875525,368.0615399,75713.94531,High,11/13/2024 11:57:10,771,0,1,One,251.0179276
0,L6,439,806,-11,-115,12506,1577178.295,None,360,68.83011053,-191.5636111,2888.482954,65934.78497,High,11/13/2024 11:57:10,771,0,1,One,69.57010852
1,L6,373,784,-77,-137,12506,1577178.295,None,360,48.00802694,-190.1520994,2888.482954,64182.851,High,11/13/2024 11:57:10,771,0,1,One,69.57010852
0,R1,869,291,-111,110,12506,1577178.295,None,-1,0,0,2888.482954,13982.59695,High,11/13/2024 11:57:10,771,0,1,One,-1
1,R1,870,282,-110,101,12506,1577178.295,None,-1,0,0,0,14744.24326,NotFound,11/13/2024 11:57:10,771,0,0,None,-1
0,R2,1255,297,-34,118,12506,1577178.295,None,90,0,0,0,16312.57394,NotFound,11/13/2024 11:57:10,771,0,0,None,-1
1,R2,1255,283,-34,104,12506,1577178.295,None,180,8.001337824,0.602730409,1448.242146,16042.33964,High,11/13/2024 11:57:10,771,0,1,One,-1
0,R3,983,581,8,29,12506,1577178.295,None,360,0,-63.41867656,2888.482954,10844.40844,High,11/13/2024 11:57:10,771,0,1,One,171.0935417
1,R3,1051,424,76,-128,12506,1577178.295,None,180,8.001337824,64.02140697,1448.242146,29743.81016,High,11/13/2024 11:57:10,771,0,1,One,171.0935417
0,R4,1411,421,123,-130,12506,1577178.295,None,360,0,0,2888.482954,21918.39856,High,11/13/2024 11:57:10,771,0,1,One,64
1,R4,1347,421,59,-130,12506,1577178.295,None,-1,0,-63.41867656,728.121742,13046.03371,High,11/13/2024 11:57:10,771,0,1,One,64
0,R5,881,1045,-96,131,12506,1577178.295,None,-1,0,0,0,15326.6035,NotFound,11/13/2024 11:57:10,771,0,0,None,-1
1,R5,874,1040,-103,126,12506,1577178.295,None,360,0,0,2888.482954,14059.90545,High,11/13/2024 11:57:10,771,0,1,One,-1
0,R6,1394,1050,111,134,12506,1577178.295,None,360,0,0,2888.482954,41948.79458,High,11/13/2024 11:57:10,771,0,1,One,19.41648784
1,R6,1410,1039,127,123,12506,1577178.295,None,-1,8.001337824,0.602730409,728.121742,36904.31197,High,11/13/2024 11:57:10,771,0,1,One,19.41648784
0,L1,160,167,22,-14,12507,1577303.264,None,-1,0,0,2888.730271,62172.8873,High,11/13/2024 11:57:10,896,0,1,One,124.6194206
1,L1,123,286,-15,105,12507,1577303.264,None,180,8.002022911,0.005482088,1448.366147,62187.52315,High,11/13/2024 11:57:10,896,0,1,One,124.6194206
0,L2,389,275,-56,92,12507,1577303.264,None,-1,0,-64.02688859,2168.548209,32113.2321,High,11/13/2024 11:57:10,896,0,1,One,188.9391436
1,L2,362,88,-83,-95,12507,1577303.264,None,135,11.31656933,26.52855845,1088.275116,35025.19237,High,11/13/2024 11:57:10,896,0,1,One,188.9391436
0,L3,274,573,130,18,12507,1577303.264,None,-1,35.78613437,195.813773,1088.275116,72313.42672,High,11/13/2024 11:57:10,896,0,1,One,275.0509044
1,L3,17,671,-127,116,12507,1577303.264,None,270,8.002022911,-138.4384288,2168.548209,68225.9412,High,11/13/2024 11:57:10,896,0,1,One,275.0509044
0,L4,483,508,33,-51,12507,1577303.264,None,360,8.002022911,0.005482088,2888.730271,44146.44896,High,11/13/2024 11:57:10,896,0,1,One,139.8177385
1,L4,573,615,123,56,12507,1577303.264,None,-1,40.80247097,235.9546134,1808.457178,39270.31229,High,11/13/2024 11:57:10,896,0,1,One,139.8177385
0,L5,23,796,-121,-126,12507,1577303.264,None,-1,28.85170391,166.8451072,2168.548209,70973.50261,High,11/13/2024 11:57:10,896,0,1,One,252.0079364
1,L5,21,1048,-123,126,12507,1577303.264,None,180,28.85170391,230.8719958,1448.366147,75717.55086,High,11/13/2024 11:57:10,896,0,1,One,252.0079364
0,L6,445,801,-5,-120,12507,1577303.264,None,-1,62.49779685,-50.67131915,2888.730271,65942.59522,High,11/13/2024 11:57:10,896,0,1,One,70.09279564
1,L6,377,784,-73,-137,12507,1577303.264,None,-1,32.00809165,-128.0318488,2888.730271,64186.851,High,11/13/2024 11:57:10,896,0,1,One,70.09279564
0,R1,869,291,-111,110,12507,1577303.264,None,360,0,0,2888.730271,13982.59695,High,11/13/2024 11:57:10,896,0,1,One,-1
1,R1,870,282,-110,101,12507,1577303.264,None,-1,0,0,0,14744.24326,NotFound,11/13/2024 11:57:10,896,0,0,None,-1
0,R2,1255,297,-34,118,12507,1577303.264,None,90,0,0,0,16312.57394,NotFound,11/13/2024 11:57:10,896,0,0,None,-1
1,R2,1255,282,-34,103,12507,1577303.264,None,-1,8.002022911,0.005482088,1448.366147,16043.33964,High,11/13/2024 11:57:10,896,0,1,One,-1
0,R3,983,579,8,27,12507,1577303.264,None,-1,16.00404582,128.0647413,2888.730271,10846.40844,High,11/13/2024 11:57:10,896,0,1,One,168.3448841
1,R3,1051,425,76,-127,12507,1577303.264,None,-1,8.002022911,0.005482088,1448.366147,29744.81016,High,11/13/2024 11:57:10,896,0,1,One,168.3448841
0,R4,1411,421,123,-130,12507,1577303.264,None,-1,0,0,2888.730271,21918.39856,High,11/13/2024 11:57:10,896,0,1,One,64
1,R4,1347,421,59,-130,12507,1577303.264,None,360,0,0,2888.730271,13046.03371,High,11/13/2024 11:57:10,896,0,1,One,64
0,R5,881,1045,-96,131,12507,1577303.264,None,-1,0,0,0,15326.6035,NotFound,11/13/2024 11:57:10,896,0,0,None,-1
1,R5,874,1040,-103,126,12507,1577303.264,None,-1,0,0,2888.730271,14059.90545,High,11/13/2024 11:57:10,896,0,1,One,-1
0,R6,1393,1050,110,134,12507,1577303.264,None,-1,8.002022911,64.03237067,2888.730271,41949.79458,High,11/13/2024 11:57:10,896,0,1,One,19.72308292
1,R6,1410,1040,127,124,12507,1577303.264,None,90,8.002022911,0.005482088,728.1840849,36905.31197,High,11/13/2024 11:57:10,896,0,1,One,19.72308292
0,L1,160,167,22,-14,12508,1577428.231,None,360,0,0,2888.75801,62172.8873,High,11/13/2024 11:57:11,21,0,1,One,124.6194206
1,L1,123,286,-15,105,12508,1577428.231,None,-1,0,-64.03298555,1448.380055,62187.52315,High,11/13/2024 11:57:11,21,0,1,One,124.6194206
0,L2,389,274,-56,91,12508,1577428.231,None,270,8.002099751,64.03360042,2168.569033,32114.2321,High,11/13/2024 11:57:11,21,0,1,One,188.9391436
1,L2,362,87,-83,-96,12508,1577428.231,None,-1,8.002099751,-26.52271617,1088.285566,35026.19237,High,11/13/2024 11:57:11,21,0,1,One,188.9391436
0,L3,273,574,129,19,12508,1577428.231,None,135,11.316678,-195.8070308,1088.285566,72314.84093,High,11/13/2024 11:57:11,21,0,1,One,274.8381342
1,L3,17,674,-127,119,12508,1577428.231,None,-1,24.00629925,128.0678157,2168.569033,68228.9412,High,11/13/2024 11:57:11,21,0,1,One,274.8381342
0,L4,483,507,33,-52,12508,1577428.231,None,-1,8.002099751,0.000614878,2888.75801,44147.44896,High,11/13/2024 11:57:11,21,0,1,One,137.6444696
1,L4,572,612,122,53,12508,1577428.231,None,251.5650512,25.30486128,-124.0134187,2021.050733,39273.47457,High,11/13/2024 11:57:11,21,0,1,One,137.6444696
0,L5,23,793,-121,-129,12508,1577428.231,None,270,24.00629925,-38.77341144,2168.569033,70976.50261,High,11/13/2024 11:57:11,21,0,1,One,254.0019685
1,L5,22,1047,-122,125,12508,1577428.231,None,-1,11.316678,-140.3170265,1448.380055,75718.96507,High,11/13/2024 11:57:11,21,0,1,One,254.0019685
0,L6,449,796,-1,-125,12508,1577428.231,None,315,51.23843887,-90.09850572,2528.663521,65948.99834,High,11/13/2024 11:57:11,21,0,1,One,69.05070601
1,L6,381,784,-69,-137,12508,1577428.231,None,360,32.008399,0.002459512,2888.75801,64190.851,High,11/13/2024 11:57:11,21,0,1,One,69.05070601
0,R1,869,291,-111,110,12508,1577428.231,None,-1,0,0,2888.75801,13982.59695,High,11/13/2024 11:57:11,21,0,1,One,-1
1,R1,870,282,-110,101,12508,1577428.231,None,-1,0,0,0,14744.24326,NotFound,11/13/2024 11:57:11,21,0,0,None,-1
0,R2,1255,297,-34,118,12508,1577428.231,None,90,0,0,0,16312.57394,NotFound,11/13/2024 11:57:11,21,0,0,None,-1
1,R2,1255,282,-34,103,12508,1577428.231,None,360,0,-64.03298555,2888.75801,16043.33964,High,11/13/2024 11:57:11,21,0,1,One,-1
0,R3,983,579,8,27,12508,1577428.231,None,360,0,-128.0659711,2888.75801,10846.40844,High,11/13/2024 11:57:11,21,0,1,One,168.3448841
1,R3,1051,425,76,-127,12508,1577428.231,None,360,0,-64.03298555,2888.75801,29744.81016,High,11/13/2024 11:57:11,21,0,1,One,168.3448841
0,R4,1411,421,123,-130,12508,1577428.231,None,360,0,0,2888.75801,21918.39856,High,11/13/2024 11:57:11,21,0,1,One,65
1,R4,1346,421,58,-130,12508,1577428.231,None,-1,8.002099751,64.03360042,2888.75801,13047.03371,High,11/13/2024 11:57:11,21,0,1,One,65
0,R5,881,1045,-96,131,12508,1577428.231,None,-1,0,0,0,15326.6035,NotFound,11/13/2024 11:57:11,21,0,0,None,-1
1,R5,873,1040,-104,126,12508,1577428.231,None,180,8.002099751,64.03360042,1448.380055,14060.90545,High,11/13/2024 11:57:11,21,0,1,One,-1
0,R6,1394,1050,111,134,12508,1577428.231,None,360,8.002099751,0.000614878,2888.75801,41950.79458,High,11/13/2024 11:57:11,21,0,1,One,19.41648784
1,R6,1410,1039,127,123,12508,1577428.231,None,-1,8.002099751,0.000614878,728.1910773,36906.31197,High,11/13/2024 11:57:11,21,0,1,One,19.41648784
0,L1,160,167,22,-14,12509,1577553.204,None,-1,0,0,2888.626254,62172.8873,High,11/13/2024 11:57:11,146,0,1,One,124.6194206
1,L1,123,286,-15,105,12509,1577553.204,None,360,0,0,2888.626254,62187.52315,High,11/13/2024 11:57:11,146,0,1,One,124.6194206
0,L2,389,274,-56,91,12509,1577553.204,None,-1,0,-64.03067986,2168.470124,32114.2321,High,11/13/2024 11:57:11,146,0,1,One,189.0846371
1,L2,361,87,-84,-96,12509,1577553.204,None,180,8.001734776,-0.002920432,1448.313994,35027.19237,High,11/13/2024 11:57:11,146,0,1,One,189.0846371
0,L3,273,575,129,20,12509,1577553.204,None,-1,8.001734776,-26.52529644,1088.23593,72315.84093,High,11/13/2024 11:57:11,146,0,1,One,273.1830888
1,L3,18,673,-126,118,12509,1577553.204,None,315,11.31616184,-101.5431138,2528.548189,68230.35542,High,11/13/2024 11:57:11,146,0,1,One,273.1830888
0,L4,484,507,34,-52,12509,1577553.204,None,360,8.001734776,-0.002920432,2888.626254,44148.44896,High,11/13/2024 11:57:11,146,0,1,One,134.8258136
1,L4,571,610,121,51,12509,1577553.204,None,-1,17.8924229,-59.31236596,2020.958553,39275.71064,High,11/13/2024 11:57:11,146,0,1,One,134.8258136
0,L5,24,793,-120,-129,12509,1577553.204,None,-1,8.001734776,-128.0642802,2168.470124,70977.50261,High,11/13/2024 11:57:11,146,0,1,One,252.031744
1,L5,20,1045,-124,123,12509,1577553.204,None,225,22.63232369,90.54479564,1808.392059,75721.7935,High,11/13/2024 11:57:11,146,0,1,One,252.031744
0,L6,452,794,2,-127,12509,1577553.204,None,-1,28.85066503,-179.1410285,2528.548189,65952.60389,High,11/13/2024 11:57:11,146,0,1,One,71.56814934
1,L6,381,785,-69,-136,12509,1577553.204,None,-1,8.001734776,-192.09496,2888.626254,64191.851,High,11/13/2024 11:57:11,146,0,1,One,71.56814934
0,R1,869,291,-111,110,12509,1577553.204,None,360,0,0,2888.626254,13982.59695,High,11/13/2024 11:57:11,146,0,1,One,-1
1,R1,870,282,-110,101,12509,1577553.204,None,-1,0,0,0,14744.24326,NotFound,11/13/2024 11:57:11,146,0,0,None,-1
0,R2,1255,297,-34,118,12509,1577553.204,None,90,0,0,0,16312.57394,NotFound,11/13/2024 11:57:11,146,0,0,None,-1
1,R2,1256,282,-33,103,12509,1577553.204,None,-1,8.001734776,64.02775943,2888.626254,16044.33964,High,11/13/2024 11:57:11,146,0,1,One,-1
0,R3,983,579,8,27,12509,1577553.204,None,-1,0,0,2888.626254,10846.40844,High,11/13/2024 11:57:11,146,0,1,One,167.0269439
1,R3,1050,426,75,-126,12509,1577553.204,None,-1,11.31616184,90.54892575,2888.626254,29746.22438,High,11/13/2024 11:57:11,146,0,1,One,167.0269439
0,R4,1411,421,123,-130,12509,1577553.204,None,-1,0,0,2888.626254,21918.39856,High,11/13/2024 11:57:11,146,0,1,One,65.00769185
1,R4,1346,420,58,-131,12509,1577553.204,None,270,8.001734776,-0.002920432,2168.470124,13048.03371,High,11/13/2024 11:57:11,146,0,1,One,65.00769185
0,R5,881,1045,-96,131,12509,1577553.204,None,-1,0,0,0,15326.6035,NotFound,11/13/2024 11:57:11,146,0,0,None,-1
1,R5,874,1040,-103,126,12509,1577553.204,None,-1,8.001734776,-0.002920432,1448.313994,14061.90545,High,11/13/2024 11:57:11,146,0,1,One,-1
0,R6,1394,1051,111,135,12509,1577553.204,None,-1,8.001734776,-0.002920432,2888.626254,41951.79458,High,11/13/2024 11:57:11,146,0,1,One,21.40093456
1,R6,1411,1038,128,122,12509,1577553.204,None,315,11.31616184,26.51824589,2528.548189,36907.72619,High,11/13/2024 11:57:11,146,0,1,One,21.40093456
0,L1,160,167,22,-14,12510,1577678.162,None,360,0,0,2888.975318,62172.8873,High,11/13/2024 11:57:11,271,0,1,One,124.3261839
1,L1,124,286,-14,105,12510,1577678.162,None,-1,8.002701712,64.04323469,2888.975318,62188.52315,High,11/13/2024 11:57:11,271,0,1,One,124.3261839
0,L2,389,274,-56,91,12510,1577678.162,None,360,0,0,2888.975318,32114.2321,High,11/13/2024 11:57:11,271,0,1,One,189.0846371
1,L2,361,87,-84,-96,12510,1577678.162,None,-1,0,-64.03549659,1448.48901,35027.19237,High,11/13/2024 11:57:11,271,0,1,One,189.0846371
0,L3,273,579,129,24,12510,1577678.162,None,90,32.01080685,192.1374422,728.2458558,72319.84093,High,11/13/2024 11:57:11,271,0,1,One,273.1830888
1,L3,18,677,-126,122,12510,1577678.162,None,-1,32.01080685,165.613071,2528.853741,68234.35542,High,11/13/2024 11:57:11,271,0,1,One,273.1830888
0,L4,485,507,35,-52,12510,1577678.162,None,-1,8.002701712,0.0077381,2888.975318,44149.44896,High,11/13/2024 11:57:11,271,0,1,One,134.3167897
1,L4,570,611,120,52,12510,1577678.162,None,135,11.3175293,-52.61691227,1088.367433,39277.12485,High,11/13/2024 11:57:11,271,0,1,One,134.3167897
0,L5,25,793,-119,-129,12510,1577678.162,None,360,8.002701712,0.0077381,2888.975318,70978.50261,High,11/13/2024 11:57:11,271,0,1,One,249.0722787
1,L5,19,1042,-125,120,12510,1577678.162,None,-1,25.30676485,21.40275485,1808.610587,75724.95578,High,11/13/2024 11:57:11,271,0,1,One,249.0722787
0,L6,458,791,8,-130,12510,1577678.162,None,360,53.6837551,198.7318124,2888.975318,65959.3121,High,11/13/2024 11:57:11,271,0,1,One,79.22752047
1,L6,379,785,-71,-136,12510,1577678.162,None,180,16.00540342,64.05097279,1448.48901,64193.851,High,11/13/2024 11:57:11,271,0,1,One,79.22752047
0,R1,869,291,-111,110,12510,1577678.162,None,-1,0,0,2888.975318,13982.59695,High,11/13/2024 11:57:11,271,0,1,One,-1
1,R1,870,282,-110,101,12510,1577678.162,None,-1,0,0,0,14744.24326,NotFound,11/13/2024 11:57:11,271,0,0,None,-1
0,R2,1255,297,-34,118,12510,1577678.162,None,90,0,0,0,16312.57394,NotFound,11/13/2024 11:57:11,271,0,0,None,-1
1,R2,1257,282,-32,103,12510,1577678.162,None,360,8.002701712,0.0077381,2888.975318,16045.33964,High,11/13/2024 11:57:11,271,0,1,One,-1
0,R3,983,579,8,27,12510,1577678.162,None,360,0,0,2888.975318,10846.40844,High,11/13/2024 11:57:11,271,0,1,One,167.0269439
1,R3,1050,426,75,-126,12510,1577678.162,None,360,0,-90.55986775,2888.975318,29746.22438,High,11/13/2024 11:57:11,271,0,1,One,167.0269439
0,R4,1411,421,123,-130,12510,1577678.162,None,360,0,0,2888.975318,21918.39856,High,11/13/2024 11:57:11,271,0,1,One,66.00757532
1,R4,1345,420,57,-131,12510,1577678.162,None,-1,8.002701712,0.0077381,2168.732164,13049.03371,High,11/13/2024 11:57:11,271,0,1,One,66.00757532
0,R5,881,1045,-96,131,12510,1577678.162,None,-1,0,0,0,15326.6035,NotFound,11/13/2024 11:57:11,271,0,0,None,-1
1,R5,874,1040,-103,126,12510,1577678.162,None,360,0,-64.03549659,2888.975318,14061.90545,High,11/13/2024 11:57:11,271,0,1,One,-1
0,R6,1393,1050,110,134,12510,1577678.162,None,225,11.3175293,26.53531449,1808.610587,41953.20879,High,11/13/2024 11:57:11,271,0,1,One,20.24845673
1,R6,1410,1039,127,123,12510,1577678.162,None,-1,11.3175293,0.010943326,2528.853741,36909.1404,High,11/13/2024 11:57:11,271,0,1,One,20.24845673
0,L1,160,167,22,-14,12511,1577803.164,None,-1,0,0,2887.953793,62172.8873,High,11/13/2024 11:57:11,396,0,1,One,124.6194206
1,L1,123,286,-15,105,12511,1577803.164,None,180,7.999872002,-0.022637318,1447.976832,62189.52315,High,11/13/2024 11:57:11,396,0,1,One,124.6194206
0,L2,389,274,-56,91,12511,1577803.164,None,-1,0,0,2887.953793,32114.2321,High,11/13/2024 11:57:11,396,0,1,One,188.9391436
1,L2,362,87,-83,-96,12511,1577803.164,None,360,7.999872002,63.99795205,2887.953793,35028.19237,High,11/13/2024 11:57:11,396,0,1,One,188.9391436
0,L3,273,585,129,30,12511,1577803.164,None,-1,47.99923201,127.9053548,727.9883522,72325.84093,High,11/13/2024 11:57:11,396,0,1,One,271.0885464
1,L3,18,677,-126,122,12511,1577803.164,None,360,0,-256.0823575,2887.953793,68234.35542,High,11/13/2024 11:57:11,396,0,1,One,271.0885464
0,L4,485,507,35,-52,12511,1577803.164,None,360,0,-64.02058937,2887.953793,44149.44896,High,11/13/2024 11:57:11,396,0,1,One,135.5912977
1,L4,572,611,122,52,12511,1577803.164,None,-1,15.999744,37.45711834,1087.982592,39279.12485,High,11/13/2024 11:57:11,396,0,1,One,135.5912977
0,L5,26,793,-118,-129,12511,1577803.164,None,-1,7.999872002,-0.022637318,2887.953793,70979.50261,High,11/13/2024 11:57:11,396,0,1,One,244.1311123
